batch,state,step,energy_ewm
250,transition,1962,-154.55996419995523
250,transition,1963,-154.55994674708555
250,transition,1964,-154.56003798679808
250,transition,1965,-154.5601555486955
250,transition,1966,-154.5603847874888
250,transition,1967,-154.56044703770903
250,transition,1968,-154.56041422846775
250,transition,1969,-154.56035068417458
250,transition,1970,-154.56045342087765
250,transition,1971,-154.56038522187777
250,transition,1972,-154.5603930806213
250,transition,1973,-154.56042953014506
250,transition,1974,-154.5604773336441
250,transition,1975,-154.56057902505694
250,transition,1976,-154.56070186694845
250,transition,1977,-154.56079010679477
250,transition,1978,-154.56101418184952
250,transition,1979,-154.5611916062687
250,transition,1980,-154.56103976200689
250,transition,1981,-154.5609712612656
250,transition,1982,-154.56091815179434
250,transition,1983,-154.56087927486834
250,transition,1984,-154.5609146210341
250,transition,1985,-154.56097815995565
250,transition,1986,-154.56102134516664
250,transition,1987,-154.56107486155824
250,transition,1988,-154.5611440426793
250,transition,1989,-154.56118178057505
250,transition,1990,-154.56115091309454
250,transition,1991,-154.56142318981568
250,transition,1992,-154.5614780645644
250,transition,1993,-154.56151611478137
250,transition,1994,-154.56144046330394
250,transition,1995,-154.56137650798627
250,transition,1996,-154.5613348512781
250,transition,1997,-154.56148164122126
250,transition,1998,-154.5617670621758
250,transition,1999,-154.56173071268796
250,transition,2000,-154.56169841360946
250,transition,2001,-154.56167580347903
250,transition,2002,-154.56163482770975
250,transition,2003,-154.56159279249377
250,transition,2004,-154.56159893330832
250,transition,2005,-154.561691997025
250,transition,2006,-154.5617246801524
250,transition,2007,-154.56173061289016
250,transition,2008,-154.56163930262258
250,transition,2009,-154.5616716707078
250,transition,2010,-154.5616640251817
250,transition,2011,-154.5616149496138
250,transition,2012,-154.56164521207745
250,transition,2013,-154.56151469196703
250,transition,2014,-154.5616954548401
250,transition,2015,-154.56167451443318
250,transition,2016,-154.56182733457982
250,transition,2017,-154.56191782989592
250,transition,2018,-154.56199331171877
250,transition,2019,-154.56205775980914
250,transition,2020,-154.5621124358391
250,transition,2021,-154.56221944917368
250,transition,2022,-154.56215499059218
250,transition,2023,-154.56206436477783
250,transition,2024,-154.5620899366711
250,transition,2025,-154.562131040186
250,transition,2026,-154.56212948747
250,transition,2027,-154.56219070763325
250,transition,2028,-154.56205810739914
250,transition,2029,-154.56210919044946
250,transition,2030,-154.56236952862105
250,transition,2031,-154.56242834307463
250,transition,2032,-154.5626105782353
250,transition,2033,-154.56266325585213
250,transition,2034,-154.56239710370812
250,transition,2035,-154.56239003071448
250,transition,2036,-154.56230306503832
250,transition,2037,-154.56236870723097
250,transition,2038,-154.5623837290864
250,transition,2039,-154.56244921218564
250,transition,2040,-154.56276322683752
250,transition,2041,-154.56289254889995
250,transition,2042,-154.56291543515326
250,transition,2043,-154.56291645393756
250,transition,2044,-154.56288412565533
250,transition,2045,-154.56304357268132
250,transition,2046,-154.56304357268132
250,transition,2047,-154.56319360462663
250,transition,2048,-154.56339493091403
250,transition,2049,-154.56331737214913
250,transition,2050,-154.56329130930436
250,transition,2051,-154.56340588952995
250,transition,2052,-154.5634262614585
250,transition,2053,-154.56349650462994
250,transition,2054,-154.56340959376578
250,transition,2055,-154.56342999192552
250,transition,2056,-154.563454839059
250,transition,2057,-154.5635120263606
250,transition,2058,-154.56358220179882
250,transition,2059,-154.56389986034276
250,transition,2060,-154.56398989150827
250,transition,2061,-154.5640257000565
250,transition,2062,-154.5641434764872
250,transition,2063,-154.56422385749696
250,transition,2064,-154.5643094520751
250,transition,2065,-154.56425261881236
250,transition,2066,-154.56429520154086
250,transition,2067,-154.56403530858663
250,transition,2068,-154.56409840324213
250,transition,2069,-154.56417898827777
250,transition,2070,-154.56416876458425
250,transition,2071,-154.56406059106934
250,transition,2072,-154.56409353933927
250,transition,2073,-154.56422925477148
250,transition,2074,-154.56427200499866
250,transition,2075,-154.56436522344512
250,transition,2076,-154.5643788923438
250,transition,2077,-154.5643409720272
250,transition,2078,-154.56450878598247
250,transition,2079,-154.56448467667425
250,transition,2080,-154.56445168370124
250,transition,2081,-154.56432764481298
250,transition,2082,-154.56432642697501
250,transition,2083,-154.56450711652556
250,transition,2084,-154.56445551379656
250,transition,2085,-154.56459685465106
250,transition,2086,-154.56462290765919
250,transition,2087,-154.564719868184
250,transition,2088,-154.564646941503
250,transition,2089,-154.56471034238956
250,transition,2090,-154.56473132452632
250,transition,2091,-154.5647909406308
250,transition,2092,-154.56467338299785
250,transition,2093,-154.5647420269801
250,transition,2094,-154.5647989093869
250,transition,2095,-154.56478508187038
250,transition,2096,-154.56489874722035
250,transition,2097,-154.56489874722035
250,transition,2098,-154.5649294229843
250,transition,2099,-154.56485631799885
250,transition,2100,-154.56495316642147
250,transition,2101,-154.56494066509816
250,transition,2102,-154.56500330009544
250,transition,2103,-154.56499689929038
250,transition,2104,-154.56503313267928
250,transition,2105,-154.56510687669186
250,transition,2106,-154.56502686176444
250,transition,2107,-154.56503083605037
250,transition,2108,-154.56500496058084
250,transition,2109,-154.56501247421954
250,transition,2110,-154.56508406462447
250,transition,2111,-154.56506914600692
250,transition,2112,-154.56510891250446
250,transition,2113,-154.56508423392123
250,transition,2114,-154.56511781467233
250,transition,2115,-154.56519410425068
250,transition,2116,-154.56515663157816
250,transition,2117,-154.56521353215186
250,transition,2118,-154.56538954106733
250,transition,2119,-154.56549195336822
250,transition,2120,-154.5655344440578
250,transition,2121,-154.5655729391585
250,transition,2122,-154.5656386625
250,transition,2123,-154.56565612890859
250,transition,2124,-154.56571506882358
250,transition,2125,-154.565655406407
250,transition,2126,-154.5656739791324
250,transition,2127,-154.56578904121199
250,transition,2128,-154.56572315062064
250,transition,2129,-154.56590611178063
250,transition,2130,-154.5660423604931
250,transition,2131,-154.56613378893414
250,transition,2132,-154.56620560564502
250,transition,2133,-154.56620349006874
250,transition,2134,-154.56642346655767
250,transition,2135,-154.5663843015084
250,transition,2136,-154.56635474917016
250,transition,2137,-154.56637189498107
250,transition,2138,-154.56633259910862
250,transition,2139,-154.56632559001565
250,transition,2140,-154.5663480745571
250,transition,2141,-154.56630428321546
250,transition,2142,-154.56620855813355
250,transition,2143,-154.5664175785663
250,transition,2144,-154.5666945677237
250,transition,2145,-154.56668484895405
250,transition,2146,-154.56659346118784
250,transition,2147,-154.56631178485205
250,transition,2148,-154.5664530546955
250,transition,2149,-154.56628667357765
250,transition,2150,-154.56632449263122
250,transition,2151,-154.56632297153524
250,transition,2152,-154.56626771517028
250,transition,2153,-154.5662798687655
250,transition,2154,-154.56638776697022
250,transition,2155,-154.56643211997678
250,transition,2156,-154.56660401308153
250,transition,2157,-154.56658698375418
250,transition,2158,-154.56664962713864
250,transition,2159,-154.56655243376676
250,transition,2160,-154.56666991382258
250,transition,2161,-154.56673174098958
250,transition,2162,-154.56675787174433
250,transition,2163,-154.56681183012984
250,transition,2164,-154.56692462359467
250,transition,2165,-154.56700081473474
250,transition,2166,-154.5668808967495
250,transition,2167,-154.5669411709583
250,transition,2168,-154.56685259908696
250,transition,2169,-154.56684519261896
250,transition,2170,-154.56674069663114
250,transition,2171,-154.5667838113603
250,transition,2172,-154.56692875984203
250,transition,2173,-154.56703888730246
250,transition,2174,-154.56699156276503
250,transition,2175,-154.56697130861286
250,transition,2176,-154.56705489622593
250,transition,2177,-154.56710125532473
250,transition,2178,-154.56722693916083
250,transition,2179,-154.5671602012362
250,transition,2180,-154.56725817577424
250,transition,2181,-154.56728515548963
250,transition,2182,-154.56728920232905
250,transition,2183,-154.56727397365836
250,transition,2184,-154.56735816927915
250,transition,2185,-154.56734907732573
250,transition,2186,-154.56744011895765
250,transition,2187,-154.56759009649357
250,transition,2188,-154.56755854337968
250,transition,2189,-154.56756016550162
250,transition,2190,-154.56758642836277
250,transition,2191,-154.56752180838012
250,transition,2192,-154.56769604904196
250,transition,2193,-154.56762602766076
250,transition,2194,-154.5675519433212
250,transition,2195,-154.56754594422958
250,transition,2196,-154.56766302300375
250,transition,2197,-154.5676987188054
250,transition,2198,-154.56757965462322
250,transition,2199,-154.567560338726
250,transition,2200,-154.56752132335237
250,transition,2201,-154.56765920362204
250,transition,2202,-154.56760219854624
250,transition,2203,-154.56765303525202
250,transition,2204,-154.56778739291585
250,transition,2205,-154.5676720766178
250,transition,2206,-154.5675831042219
250,transition,2207,-154.56754883694757
250,transition,2208,-154.56757007593697
250,transition,2209,-154.56769163471404
250,transition,2210,-154.56767601744795
250,transition,2211,-154.56772182695363
250,transition,2212,-154.5677800579894
250,transition,2213,-154.56791077696164
250,transition,2214,-154.5679868249714
250,transition,2215,-154.56797531536844
250,transition,2216,-154.5679767600217
250,transition,2217,-154.56798338160326
250,transition,2218,-154.56800381127434
250,transition,2219,-154.56803306822871
250,transition,2220,-154.56815918381244
250,transition,2221,-154.5681553789697
250,transition,2222,-154.56809925555663
250,transition,2223,-154.56808143530384
250,transition,2224,-154.5681061332625
250,transition,2225,-154.5680407207335
250,transition,2226,-154.56817679185636
250,transition,2227,-154.56831532059408
250,transition,2228,-154.56830411320016
250,transition,2229,-154.56854630129973
250,transition,2230,-154.568624951853
250,transition,2231,-154.56861218050787
250,transition,2232,-154.56851172673225
250,transition,2233,-154.5684226673827
250,transition,2234,-154.56848629206988
250,transition,2235,-154.5684682712954
250,transition,2236,-154.56855693347484
250,transition,2237,-154.5684874375538
250,transition,2238,-154.56837178750808
250,transition,2239,-154.56848750752556
250,transition,2240,-154.56859685786216
250,transition,2241,-154.56858905882734
250,transition,2242,-154.56855222372204
250,transition,2243,-154.56848839447898
250,transition,2244,-154.56858507916598
250,transition,2245,-154.5687146413251
250,transition,2246,-154.5687435102851
250,transition,2247,-154.56847709232005
250,transition,2248,-154.56849117274294
250,transition,2249,-154.5683606668892
250,transition,2250,-154.56835225878118
250,transition,2251,-154.56827623133512
250,transition,2252,-154.56817646148113
250,transition,2253,-154.56814410367963
250,transition,2254,-154.5682639534841
250,transition,2255,-154.56841085729434
250,transition,2256,-154.5684631250867
250,transition,2257,-154.5684857218076
250,transition,2258,-154.5684950806925
250,transition,2259,-154.56838809551692
250,transition,2260,-154.56838515872016
250,transition,2261,-154.56838504568324
250,transition,2262,-154.5685110422016
250,transition,2263,-154.5685399864695
250,transition,2264,-154.5686850360538
250,transition,2265,-154.56867786792728
250,transition,2266,-154.56861820294137
250,transition,2267,-154.56870434053712
250,transition,2268,-154.56884915180314
250,transition,2269,-154.5686452947804
250,transition,2270,-154.5686702327032
250,transition,2271,-154.56867573596628
